2019.07.12,46350,46400,45950,969420,46000,200
2019.07.11,46350,46550,46150,10989751,46200,650
2019.07.10,45550,46150,45500,9253930,45550,450
2019.07.09,44850,45450,44700,7646421,45100,700
2019.07.08,44750,44800,44350,7823843,44400,1250
2019.07.05,45950,45950,45250,7235395,45650,350
2019.07.04,45250,46200,45250,6365573,46000,600
2019.07.03,45750,46350,45200,9669368,45400,850
2019.07.02,46200,46900,45850,8463073,46250,350
2019.06.28,47000,47000,46700,12949231,47000,500
2019.06.27,46000,46600,45750,12603534,46500,800
2019.06.26,45800,46000,45600,9226097,45700,100
2019.06.25,45200,45800,45200,7076774,45600,100
2019.06.24,45200,45800,45200,6085066,45500,200
2019.06.21,45750,45800,45200,9454913,45700,200
2019.06.20,44850,45500,44850,7147785,45500,150
2019.06.19,45450,45450,45000,10417690,45350,1000
2019.06.18,43750,44500,43650,7994928,44350,450
2019.06.14,43750,44150,43300,9322873,44000,250
2019.06.13,44200,44400,43400,16906541,43750,850
2019.06.12,44800,45050,44300,8607439,44600,250
2019.06.11,44800,45000,44550,6664872,44850,50
2019.06.10,44300,44850,44050,8792182,44800,600
2019.06.07,43600,44350,43450,11683682,44200,300
2019.06.05,44050,44200,43700,12464135,43900,450
2019.06.04,43400,43700,43000,9913497,43450,350
2019.06.03,42950,43900,42500,15466580,43800,1300
2019.05.30,42200,42700,42150,11766018,42550,750
2019.05.29,41850,42100,41300,14930618,41800,750
2019.05.28,42550,42950,42150,24506881,42550,100
2019.05.27,42500,43000,42350,8066669,42650,50
2019.05.24,43800,43800,42400,13966305,42700,1150
2019.05.23,43900,44000,43250,12259006,43850,350
2019.05.22,43700,43800,42400,11033339,43500,350
2019.05.21,42600,43950,42350,18812133,43150,1150
2019.05.20,41650,42100,41550,15752397,42000,800
2019.05.16,42350,42400,41350,13687828,41550,1000
2019.05.15,42700,43050,42550,7670185,42550,100
2019.05.14,41300,43100,41300,11563730,42650,0
2019.05.13,42500,43200,42350,7635079,42650,250
2019.05.10,42600,43450,42450,14579512,42900,450
2019.05.09,43900,44250,42450,23029718,42450,1800
2019.05.08,44300,44850,44200,10398754,44250,600
2019.05.07,45250,45300,44400,12014907,44850,450
2019.05.03,45900,46050,45300,6562916,45300,600
2019.04.30,46000,46300,45350,11121273,45850,300
2019.04.29,45150,46150,45100,8777517,46150,1300
2019.04.26,44200,45000,43800,9739982,44850,200
2019.04.25,44250,45000,44100,10868965,44650,100
2019.04.24,45400,45650,44150,13299267,44750,450
2019.04.23,45050,45500,45000,6920566,45200,150
2019.04.22,45400,45900,45100,6006957,45350,50
2019.04.19,45750,46000,45250,8479710,45300,300
2019.04.18,47200,47250,45500,12808747,45600,1450
2019.04.16,47400,47400,46800,7730881,47250,200
2019.04.15,47150,47500,47000,8733019,47050,200
2019.04.12,46050,46900,46000,7668936,46850,600
2019.04.11,46700,46800,46150,13697399,46250,450
2019.04.10,46400,46700,46050,11883995,46700,50
2019.04.09,46700,46950,46200,6878761,46650,0
2019.04.08,47250,47250,46150,8507909,46650,200
2019.04.05,46950,47550,46600,8546339,46850,100
2019.04.04,46150,47100,46150,12650168,46950,350
2019.04.02,45550,46100,45350,9480688,45750,700
2019.04.01,45200,45450,44850,7362129,45050,400
2019.03.29,44500,44900,44200,11491713,44650,200
2019.03.28,44950,45200,44300,6821306,44850,500
2019.03.27,44750,45600,44250,9568081,45350,100
2019.03.26,45500,45700,44900,9729811,45250,250
2019.03.25,45300,45650,44800,8699728,45500,1050
2019.03.22,46850,47000,46250,12535911,46550,700
2019.03.21,44600,46250,44050,21138016,45850,1800
2019.03.19,43750,43900,43550,7609563,43900,200
2019.03.18,43950,44150,43450,8188876,43700,500
2019.03.15,43800,44250,43700,16814163,44200,350
2019.03.14,43700,44300,43550,18039161,43850,0
2019.03.13,44250,44450,43700,8108343,43850,800
2019.03.12,44300,44950,44150,11431977,44650,1000
2019.03.11,44400,44450,43650,10717408,43650,150
2019.03.08,44450,44800,43800,7729069,43800,650
2019.03.07,43400,44950,43400,11049749,44450,450
2019.03.05,44600,45100,44150,10612405,44250,600
2019.03.04,46000,46100,44800,12926539,44850,250
2019.02.28,46400,46500,45100,23569321,45100,1650
2019.02.27,47000,47250,46750,8045211,46750,0
2019.02.26,47350,47450,46500,7985547,46750,600
2019.02.25,47400,47550,47050,7484716,47350,200
2019.02.22,46500,47150,46450,6895772,47150,200
2019.02.21,46500,47200,46200,8694009,46950,50
2019.02.20,46750,47100,46500,11506720,46900,950
2019.02.18,46500,46850,45850,8183728,46200,150
2019.02.15,46750,46850,45650,10554643,46050,1450
2019.02.14,46600,47500,46150,17259341,47500,1300
2019.02.13,46400,46700,46000,11299738,46200,150
2019.02.12,44650,46250,44650,13184367,46050,1050
2019.02.11,44500,45000,44250,11125044,45000,200
2019.02.08,45700,45700,44650,12689196,44800,1400
2019.02.07,46800,47100,46200,15872001,46200,150
2019.02.01,46650,46950,46250,13832454,46350,200
2019.01.30,44800,46400,44800,17505980,46400,900
2019.01.29,45050,45500,44350,16215017,45500,450
2019.01.28,45000,45500,44600,17998914,45050,300
2019.01.25,44300,44750,43750,22789395,44750,1700
2019.01.24,43050,43100,42350,14747623,43050,1050
2019.01.23,41350,42250,41350,11071079,42000,150
2019.01.22,42750,42850,41850,9964356,42150,600
2019.01.21,42700,42750,41900,11355701,42750,450
2019.01.18,42000,42400,41950,11029256,42300,350
2019.01.16,41150,41450,40700,8491595,41450,350
2019.01.15,40050,41100,39850,11492756,41100,1050
2019.01.14,40450,40700,39850,11984996,40050,450
2019.01.11,40350,40550,39950,11661063,40500,700
2019.01.10,40000,40150,39600,14731699,39800,200
2019.01.09,38650,39600,38300,17452708,39600,1500
2019.01.08,38000,39200,37950,12756554,38100,650
2019.01.07,38000,38900,37800,12748997,38750,1300
2019.01.04,37450,37600,36850,14108958,37450,150
2019.01.02,39400,39400,38550,7847664,38750,50
2018.12.28,38250,38900,38200,9900267,38700,450
2018.12.27,38700,38800,38100,10510643,38250,100
2018.12.26,38400,38750,38300,12707675,38350,450
2018.12.24,38500,39050,38300,9729530,38800,150
2018.12.21,38200,38650,38100,14947080,38650,0
2018.12.20,38600,39100,38500,11937617,38650,450
2018.12.19,38900,39350,38850,9942037,39100,200
2018.12.18,38300,39200,38300,11042101,38900,250
2018.12.14,40200,40200,38700,19671783,38950,1050
2018.12.13,40650,40750,40000,26254646,40000,450
2018.12.12,40250,40700,40150,12024279,40450,200
2018.12.11,40600,40700,40200,10638766,40250,50
2018.12.10,40450,40650,40000,14892263,40200,750
2018.12.07,40900,41400,40850,11433083,40950,450
2018.12.06,40600,41100,40450,14251826,40500,950
2018.12.05,40900,41750,40850,12631983,41450,700
2018.12.04,42650,42900,41900,14347746,42150,1100
2018.11.30,43450,44000,41750,19775519,41850,1300
2018.11.29,43850,43850,42900,8473511,43150,0
2018.11.28,42800,43200,42750,6943099,43150,100
2018.11.27,42900,43100,42500,8367091,43050,450
2018.11.26,42150,42800,42100,6613009,42600,200
2018.11.23,42450,42600,41900,5192638,42400,50
2018.11.22,42000,42650,42000,5970796,42450,350
2018.11.21,41800,42300,41800,10769589,42100,700
2018.11.20,42450,43000,42100,9420664,42800,850
2018.11.16,44600,44750,43700,7777124,44000,250
2018.11.15,44050,44350,43500,5864067,44250,150
2018.11.14,44500,44500,43800,6783344,44100,400
2018.11.13,43900,44500,43400,9311126,44500,700
2018.11.12,43850,45250,43700,8552566,45200,900
2018.11.09,44450,44850,43900,7318500,44300,250
2018.11.08,44900,45050,44050,12617397,44050,50
2018.11.07,43600,44500,43400,11553998,44000,250
2018.11.06,43750,43800,42950,7713625,43750,50
2018.11.02,43050,44250,42800,16517112,44150,2000
2018.11.01,42450,42950,42150,13423132,42150,250
2018.10.31,42900,43350,41700,17621480,42400,50
2018.10.30,41400,43000,41000,14205190,42350,950
2018.10.29,40850,41950,40550,14460521,41400,400
2018.10.26,41100,41300,40400,14413864,41000,0
2018.10.25,40600,41550,40550,19338170,41000,1550
2018.10.24,43050,43100,42250,13522825,42550,500
2018.10.23,43300,43450,42550,9531231,43050,500
2018.10.19,43900,44150,43450,7842520,43900,150
2018.10.18,43950,44450,43700,8347725,44050,100
2018.10.17,44150,44500,44000,8306193,44150,550
2018.10.16,43700,44150,43350,6825677,43600,200
2018.10.15,44050,44050,43350,7434522,43800,200
2018.10.12,43200,44650,43200,12640906,44000,900
2018.10.11,44000,44650,43100,19324537,43100,2200
2018.10.10,45250,45500,44500,10341349,45300,350
2018.10.08,44200,45200,44200,6759464,44950,250
2018.10.04,45150,45600,44700,11865327,44700,1000
2018.10.02,46450,46700,45700,6607188,45700,650
2018.10.01,46450,46800,45800,6354983,46350,100
2018.09.28,47250,47250,46300,11270515,46450,1050
2018.09.27,46950,47500,46450,15804586,47500,100
2018.09.21,46550,47550,46550,14476906,47400,150
2018.09.20,46850,47600,46400,13536966,47250,1100
2018.09.19,46000,46200,45700,9367454,46150,650
2018.09.18,44950,45900,44700,9987090,45500,350
2018.09.14,45000,45850,44900,12446344,45850,1800
2018.09.13,44550,44750,44000,18277942,44050,500
2018.09.12,44900,45100,44500,12995269,44550,500
2018.09.11,45550,45900,45050,9865790,45050,450
2018.09.10,45450,45550,45000,9979838,45500,600
2018.09.07,44500,45200,44400,18285508,44900,1200
2018.09.06,46200,46400,45800,9040553,46100,500
2018.09.05,47300,47450,46400,9139998,46600,1050
2018.09.04,47550,47800,47200,6791255,47650,200
2018.08.31,47100,48450,47000,13577454,48450,800
2018.08.30,46950,47950,46700,12193231,47650,850
2018.08.29,46750,46800,46400,5572374,46800,250
2018.08.28,46800,46950,46300,7365976,46550,250
2018.08.27,46100,46550,46000,5263782,46300,150
2018.08.24,45900,46400,45550,6582535,46150,50
2018.08.23,46150,46200,45700,6730918,46200,100
2018.08.22,45150,46200,44900,11641656,46100,1300
2018.08.21,43700,44900,43700,9520270,44800,950
2018.08.17,44050,44400,44050,6808747,44100,150
2018.08.16,43800,44650,43700,10088229,44250,900
2018.08.14,44850,45400,44850,6409259,45150,100
2018.08.13,44950,45100,44650,9803831,45050,350
2018.08.10,46150,46400,44850,16670643,45400,1500
2018.08.09,47000,47050,46450,12010886,46900,100
2018.08.08,47000,47000,46550,6429338,46800,100
2018.08.07,46300,46750,45900,9058174,46700,900
2018.08.06,46150,46150,45750,6771979,45800,50
2018.08.02,46550,46800,45500,8560924,45550,1000
2018.08.01,46050,46850,46050,7484499,46550,300
2018.07.31,46200,46450,46000,8033607,46250,250
2018.07.30,46550,46800,46350,5723035,46500,400
2018.07.27,46450,47000,46450,4762460,46900,0
2018.07.26,46100,47000,46000,7374946,46900,750
2018.07.25,46250,46550,45900,7222471,46150,0
2018.07.24,46350,46600,45950,8261363,46150,350
2018.07.23,47100,47200,46150,10823782,46500,950
2018.07.19,47050,47200,46600,9880128,46900,350
2018.07.18,46700,47200,46450,10952645,46550,700
2018.07.17,46150,46200,45600,8892953,45850,200
2018.07.16,46800,46800,46000,7678719,46050,450
2018.07.13,45800,46500,45750,11543389,46500,1000
2018.07.12,45900,46250,45450,11828104,45500,500
2018.07.11,46400,46450,45400,11224077,46000,300
2018.07.10,46200,46550,46100,10528665,46300,700
2018.07.09,45500,46100,45200,11602464,45600,700
2018.07.05,46100,46550,45600,7039773,45950,300
2018.07.04,46700,47050,46050,8776763,46250,100
2018.07.03,45750,46450,45750,10959655,46150,600
2018.07.02,46500,47150,45500,13112253,45550,1100
2018.06.29,46250,47150,46200,14099635,46650,150
2018.06.28,46850,47150,46600,12784800,46800,1150
2018.06.27,47450,48500,47000,15274752,47950,950
2018.06.26,45900,47300,45900,11223166,47000,350
2018.06.25,47050,47050,46150,10587711,46650,600
2018.06.21,47900,47900,47050,10015541,47050,50
2018.06.20,47450,47600,46850,12959316,47000,0
2018.06.19,47200,47350,46500,15217971,47000,400
2018.06.18,47600,47650,46200,16661870,46600,1050
2018.06.15,48500,48700,47650,17080892,47650,550
2018.06.14,49000,49000,48200,20971729,48200,1200
2018.06.12,49700,49800,49250,12110569,49400,500
2018.06.11,49750,50300,49350,10571312,49900,250
2018.06.08,50200,50400,49600,16951706,49650,950
2018.06.05,51100,51400,50400,9144100,51300,200
2018.06.04,50800,51200,50700,9767171,51100,200
2018.06.01,50500,51700,49950,13038499,51300,600
2018.05.31,50400,50800,49850,63491109,50700,1200
2018.05.30,51300,51500,49100,20498098,49500,1800
2018.05.29,52200,52500,51300,8480437,51300,1000
2018.05.28,52500,53000,52000,9787820,52300,400
2018.05.25,51000,52800,50800,15207266,52700,1300
2018.05.24,52000,52000,51100,8289275,51400,400
2018.05.21,49650,50200,49100,9020998,50000,500
2018.05.18,49900,49900,49350,6706570,49500,100
2018.05.17,50300,50500,49400,10365440,49400,450
2018.05.16,49200,50200,49150,15918683,49850,650
2018.05.15,50200,50400,49100,18709146,49200,900
2018.05.14,51000,51100,49900,14909272,50100,1200
2018.05.11,52000,52200,51200,10314997,51300,300
2018.05.10,51700,51700,50600,13905263,51600,700
2018.05.09,52600,52800,50900,16128305,50900,1700
2018.05.04,53000,53900,51800,39565391,51900,1100
2018.05.03,0,0,0,0,2650000,0
2018.05.02,0,0,0,0,2650000,0
2018.04.30,0,0,0,0,2650000,0
2018.04.27,2669000,2682000,2622000,606216,2650000,43000
2018.04.26,2521000,2608000,2520000,360931,2607000,87000
2018.04.25,2461000,2525000,2461000,332292,2520000,3000
2018.04.24,2592000,2593000,2504000,315406,2523000,72000
2018.04.23,2550000,2604000,2550000,232380,2595000,14000
2018.04.19,2600000,2649000,2577000,343811,2639000,71000
2018.04.18,2550000,2568000,2529000,269252,2568000,69000
2018.04.17,2512000,2527000,2491000,155440,2499000,18000
2018.04.16,2516000,2530000,2493000,157549,2517000,27000
2018.04.13,2480000,2509000,2470000,205566,2490000,40000
2018.04.12,2472000,2472000,2444000,249325,2450000,7000
2018.04.11,2495000,2495000,2430000,201022,2443000,1000
2018.04.10,2427000,2461000,2402000,219687,2444000,16000
2018.04.09,2413000,2472000,2410000,199008,2460000,40000
2018.04.05,2370000,2469000,2367000,264912,2437000,91000
2018.04.04,2408000,2413000,2346000,247684,2346000,60000
2018.04.03,2394000,2407000,2364000,255365,2406000,21000
2018.04.02,2450000,2461000,2425000,142313,2427000,34000
2018.03.30,2454000,2495000,2454000,155542,2461000,9000
2018.03.29,2435000,2478000,2416000,201340,2452000,17000
2018.03.28,2455000,2455000,2417000,303189,2435000,64000
2018.03.27,2516000,2523000,2454000,237480,2499000,15000
2018.03.26,2471000,2514000,2452000,201155,2514000,28000
2018.03.22,2553000,2589000,2552000,169082,2589000,36000
2018.03.21,2589000,2589000,2553000,178104,2553000,7000
2018.03.20,2535000,2560000,2505000,163865,2560000,23000
2018.03.19,2531000,2567000,2522000,164377,2537000,20000
2018.03.16,2561000,2571000,2512000,243698,2557000,20000
2018.03.15,2600000,2601000,2551000,177649,2577000,11000
2018.03.14,2551000,2600000,2550000,254265,2588000,5000
2018.03.13,2538000,2583000,2518000,401974,2583000,96000
2018.03.12,2528000,2539000,2479000,173779,2487000,0
2018.03.08,2460000,2474000,2404000,389273,2460000,29000
2018.03.07,2410000,2445000,2361000,428541,2431000,80000
2018.03.06,2296000,2355000,2291000,308467,2351000,91000
2018.03.05,2291000,2308000,2254000,282019,2260000,41000
2018.03.02,2329000,2340000,2300000,265310,2301000,52000
2018.02.28,2369000,2405000,2350000,303247,2353000,16000
2018.02.27,2418000,2419000,2369000,196611,2369000,0
2018.02.26,2364000,2378000,2354000,191213,2369000,8000
2018.02.23,2338000,2390000,2338000,248466,2361000,23000
